Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,TotalPrice
503717,85150,LADIES & GENTLEMEN METAL SIGN,6.0,2010-04-06 15:09:00,2.55,14952.0,United Kingdom,15.299999999999999
503717,21758,VINTAGE SHELLS PRINT,4.0,2010-04-06 15:09:00,6.45,14952.0,United Kingdom,25.8
503717,82567,"AIRLINE LOUNGE,METAL SIGN",6.0,2010-04-06 15:09:00,2.1,14952.0,United Kingdom,12.600000000000001
503717,21907,I'M ON HOLIDAY METAL SIGN,12.0,2010-04-06 15:09:00,2.1,14952.0,United Kingdom,25.200000000000003
503717,82597,BOMBS AWAY METAL SIGN,12.0,2010-04-06 15:09:00,2.1,14952.0,United Kingdom,25.200000000000003
503717,21908,CHOCOLATE THIS WAY METAL SIGN,6.0,2010-04-06 15:09:00,2.1,14952.0,United Kingdom,12.600000000000001
503718,15056N,EDWARDIAN PARASOL NATURAL,2.0,2010-04-06 15:10:00,5.95,15867.0,United Kingdom,11.9
503718,20679,EDWARDIAN PARASOL RED,2.0,2010-04-06 15:10:00,5.95,15867.0,United Kingdom,11.9
503718,85226C,BLUE PULL BACK RACING CAR,2.0,2010-04-06 15:10:00,0.55,15867.0,United Kingdom,1.1
503718,85226A,WHITE/BLUE PULL BACK RACING CAR,2.0,2010-04-06 15:10:00,0.55,15867.0,United Kingdom,1.1
503718,85111,SILVER GLITTER FLOWER VOTIVE HOLDER,6.0,2010-04-06 15:10:00,1.25,15867.0,United Kingdom,7.5
503718,84012,MAGIC SHEEP WOOL GROWING FROM PAPER,2.0,2010-04-06 15:10:00,2.55,15867.0,United Kingdom,5.1
503718,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48.0,2010-04-06 15:10:00,0.21,15867.0,United Kingdom,10.08
503718,22423,REGENCY CAKESTAND 3 TIER,16.0,2010-04-06 15:10:00,10.95,15867.0,United Kingdom,175.2
503718,16011,ANIMAL STICKERS,24.0,2010-04-06 15:10:00,0.21,15867.0,United Kingdom,5.04
503718,21675,BUTTERFLIES STICKERS,6.0,2010-04-06 15:10:00,0.85,15867.0,United Kingdom,5.1
503718,21679,SKULLS  STICKERS,6.0,2010-04-06 15:10:00,0.85,15867.0,United Kingdom,5.1
503718,22565,FELTCRAFT HAIRBANDS PINK AND WHITE ,3.0,2010-04-06 15:10:00,0.85,15867.0,United Kingdom,2.55
503718,16237,SLEEPING CAT ERASERS,5.0,2010-04-06 15:10:00,0.21,15867.0,United Kingdom,1.05
503718,21544,SKULLS  WATER TRANSFER TATTOOS ,6.0,2010-04-06 15:10:00,0.85,15867.0,United Kingdom,5.1
503718,21542,WOODLAND WATER TRANSFER TATTOOS ,6.0,2010-04-06 15:10:00,0.85,15867.0,United Kingdom,5.1
503718,21224,SET/4 SKULL BADGES,10.0,2010-04-06 15:10:00,1.25,15867.0,United Kingdom,12.5
503718,48116,DOOR MAT MULTICOLOUR STRIPE,2.0,2010-04-06 15:10:00,7.49,15867.0,United Kingdom,14.98
503718,48184,DOOR MAT ENGLISH ROSE ,2.0,2010-04-06 15:10:00,7.49,15867.0,United Kingdom,14.98
503718,21523,DOOR MAT FANCY FONT HOME SWEET HOME,2.0,2010-04-06 15:10:00,7.49,15867.0,United Kingdom,14.98
503718,21955,DOOR MAT UNION JACK GUNS AND ROSES,2.0,2010-04-06 15:10:00,7.49,15867.0,United Kingdom,14.98
503718,48138,DOOR MAT UNION FLAG,2.0,2010-04-06 15:10:00,7.49,15867.0,United Kingdom,14.98
503718,20685,DOOR MAT RED SPOT,2.0,2010-04-06 15:10:00,7.49,15867.0,United Kingdom,14.98
503718,20802,SMALL GLASS SUNDAE DISH CLEAR,26.0,2010-04-06 15:10:00,1.65,15867.0,United Kingdom,42.9
503718,22488,NATURAL SLATE RECTANGLE CHALKBOARD,2.0,2010-04-06 15:10:00,1.65,15867.0,United Kingdom,3.3
503718,22185,SLATE TILE NATURAL HANGING,2.0,2010-04-06 15:10:00,1.65,15867.0,United Kingdom,3.3
503718,22208,WOOD STAMP SET THANK YOU,2.0,2010-04-06 15:10:00,1.65,15867.0,United Kingdom,3.3
503718,22211,WOOD STAMP SET FLOWERS,2.0,2010-04-06 15:10:00,1.65,15867.0,United Kingdom,3.3
503718,20886,BOX OF 9 PEBBLE CANDLES,2.0,2010-04-06 15:10:00,1.95,15867.0,United Kingdom,3.9
503718,20660,VIP LUGGAGE TAG ,2.0,2010-04-06 15:10:00,1.25,15867.0,United Kingdom,2.5
503718,20654,FIRST CLASS LUGGAGE TAG ,2.0,2010-04-06 15:10:00,1.25,15867.0,United Kingdom,2.5
503718,22077,6 RIBBONS RUSTIC CHARM,2.0,2010-04-06 15:10:00,1.65,15867.0,United Kingdom,3.3
503718,85049G,CHOCOLATE BOX RIBBONS ,2.0,2010-04-06 15:10:00,1.25,15867.0,United Kingdom,2.5
503718,21621,VINTAGE UNION JACK BUNTING,2.0,2010-04-06 15:10:00,8.5,15867.0,United Kingdom,17.0
503718,21713,CITRONELLA CANDLE FLOWERPOT,2.0,2010-04-06 15:10:00,2.1,15867.0,United Kingdom,4.2
503718,22444,GROW YOUR OWN PLANT IN A CAN ,24.0,2010-04-06 15:10:00,1.25,15867.0,United Kingdom,30.0
503718,85231B,CINAMMON SET OF 9 T-LIGHTS,2.0,2010-04-06 15:10:00,0.85,15867.0,United Kingdom,1.7
503718,85231E,STRAWBERRY SCENTED SET/9 T-LIGHTS,2.0,2010-04-06 15:10:00,0.85,15867.0,United Kingdom,1.7
503719,22415,WHITE TISSUE REAM,1.0,2010-04-06 15:16:00,7.95,15867.0,United Kingdom,7.95
503720,21238,RED SPOTTY CUP,96.0,2010-04-06 15:33:00,0.72,15311.0,United Kingdom,69.12
503720,22473,TV DINNER TRAY VINTAGE PAISLEY,16.0,2010-04-06 15:33:00,4.25,15311.0,United Kingdom,68.0
503720,21318,GLASS CHALICE BLUE SMALL ,36.0,2010-04-06 15:33:00,1.45,15311.0,United Kingdom,52.199999999999996
503720,37446,MINI CAKE STAND WITH HANGING CAKES,32.0,2010-04-06 15:33:00,1.25,15311.0,United Kingdom,40.0
503720,21321,GLASS CHALICE BLUE  LARGE ,43.0,2010-04-06 15:33:00,2.1,15311.0,United Kingdom,90.3
503720,84761,IVORY HANGING BIRD PLANTER ,2.0,2010-04-06 15:33:00,2.55,15311.0,United Kingdom,5.1
503720,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,3.0,2010-04-06 15:33:00,2.55,15311.0,United Kingdom,7.6499999999999995
503723,22381,TOY TIDY PINK RETROSPOT  ,10.0,2010-04-06 16:01:00,2.1,13093.0,United Kingdom,21.0
503723,21508,VINTAGE KID DOLLY CARD ,12.0,2010-04-06 16:01:00,0.42,13093.0,United Kingdom,5.04
503723,21507,"ELEPHANT, BIRTHDAY CARD, ",12.0,2010-04-06 16:01:00,0.42,13093.0,United Kingdom,5.04
503723,22027,TEA PARTY BIRTHDAY CARD,12.0,2010-04-06 16:01:00,0.42,13093.0,United Kingdom,5.04
503723,22030,SWALLOWS GREETING CARD,12.0,2010-04-06 16:01:00,0.42,13093.0,United Kingdom,5.04
503723,22202,MILK PAN PINK RETROSPOT,4.0,2010-04-06 16:01:00,3.75,13093.0,United Kingdom,15.0
503723,22199,FRYING PAN RED POLKADOT ,4.0,2010-04-06 16:01:00,4.25,13093.0,United Kingdom,17.0
503723,21155,RED SPOTTY PEG BAG,6.0,2010-04-06 16:01:00,2.1,13093.0,United Kingdom,12.600000000000001
503723,22383,LUNCH BAG SUKI  DESIGN ,20.0,2010-04-06 16:01:00,1.65,13093.0,United Kingdom,33.0
503723,22382,LUNCH BAG SPACEBOY DESIGN ,20.0,2010-04-06 16:01:00,1.65,13093.0,United Kingdom,33.0
503723,22423,REGENCY CAKESTAND 3 TIER,16.0,2010-04-06 16:01:00,10.95,13093.0,United Kingdom,175.2
503723,22465,HANGING METAL STAR LANTERN,24.0,2010-04-06 16:01:00,1.65,13093.0,United Kingdom,39.599999999999994
503723,22464,HANGING METAL HEART LANTERN,24.0,2010-04-06 16:01:00,1.65,13093.0,United Kingdom,39.599999999999994
503723,85099B,RED RETROSPOT JUMBO BAG ,100.0,2010-04-06 16:01:00,1.65,13093.0,United Kingdom,165.0
503723,85099F,JUMBO BAG STRAWBERRY,100.0,2010-04-06 16:01:00,1.65,13093.0,United Kingdom,165.0
503723,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32.0,2010-04-06 16:01:00,2.55,13093.0,United Kingdom,81.6
503723,84212,"ASSORTED FLOWER COLOUR ""LEIS""",48.0,2010-04-06 16:01:00,0.65,13093.0,United Kingdom,31.200000000000003
503723,21498,RED SPOTS  WRAP ,25.0,2010-04-06 16:01:00,0.42,13093.0,United Kingdom,10.5
503723,84050,PINK HEART SHAPE EGG FRYING PAN,72.0,2010-04-06 16:01:00,1.25,13093.0,United Kingdom,90.0
503723,48138,DOOR MAT UNION FLAG,10.0,2010-04-06 16:01:00,6.35,13093.0,United Kingdom,63.5
503723,20685,DOOR MAT RED SPOT,10.0,2010-04-06 16:01:00,6.35,13093.0,United Kingdom,63.5
503724,22464,HANGING METAL HEART LANTERN,12.0,2010-04-06 16:24:00,1.65,13050.0,United Kingdom,19.799999999999997
503724,22444,GROW YOUR OWN PLANT IN A CAN ,24.0,2010-04-06 16:24:00,1.25,13050.0,United Kingdom,30.0
503724,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,12.0,2010-04-06 16:24:00,1.65,13050.0,United Kingdom,19.799999999999997
503724,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,8.0,2010-04-06 16:24:00,1.25,13050.0,United Kingdom,10.0
503724,37502,TEA TIME MUG IN GIFT BOX,6.0,2010-04-06 16:24:00,2.95,13050.0,United Kingdom,17.700000000000003
503724,21153,RED SPOTTY TABLECLOTH ,2.0,2010-04-06 16:24:00,10.65,13050.0,United Kingdom,21.3
503724,82607A,GLASS BONBON JAR PARFUME AUX FLEURE,6.0,2010-04-06 16:24:00,1.25,13050.0,United Kingdom,7.5
503724,20914,SET/5 RED SPOTTY LID GLASS BOWLS,6.0,2010-04-06 16:24:00,2.95,13050.0,United Kingdom,17.700000000000003
503724,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,4.0,2010-04-06 16:24:00,6.75,13050.0,United Kingdom,27.0
503724,22169,FAMILY ALBUM WHITE PICTURE FRAME,2.0,2010-04-06 16:24:00,8.5,13050.0,United Kingdom,17.0
503724,22487,WHITE WOOD GARDEN PLANT LADDER,1.0,2010-04-06 16:24:00,9.95,13050.0,United Kingdom,9.95
503724,22457,NATURAL SLATE HEART CHALKBOARD ,6.0,2010-04-06 16:24:00,2.95,13050.0,United Kingdom,17.700000000000003
503724,22410,MONEY BOX HOUSEKEEPING DESIGN,12.0,2010-04-06 16:24:00,1.25,13050.0,United Kingdom,15.0
503724,22381,TOY TIDY PINK RETROSPOT  ,5.0,2010-04-06 16:24:00,2.1,13050.0,United Kingdom,10.5
503724,10002,INFLATABLE POLITICAL GLOBE ,12.0,2010-04-06 16:24:00,0.85,13050.0,United Kingdom,10.2
503724,22521,CHILDS GARDEN TROWEL PINK,12.0,2010-04-06 16:24:00,0.85,13050.0,United Kingdom,10.2
503724,22398,MAGNETS PACK OF 4 SWALLOWS,12.0,2010-04-06 16:24:00,1.25,13050.0,United Kingdom,15.0
503724,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,12.0,2010-04-06 16:24:00,0.85,13050.0,United Kingdom,10.2
503724,21217,RED SPOTTY ROUND CAKE TINS,1.0,2010-04-06 16:24:00,9.95,13050.0,United Kingdom,9.95
503724,22077,6 RIBBONS RUSTIC CHARM,12.0,2010-04-06 16:24:00,1.65,13050.0,United Kingdom,19.799999999999997
503724,22384,LUNCH BAG PINK RETROSPOT,10.0,2010-04-06 16:24:00,1.65,13050.0,United Kingdom,16.5
503724,22585,PACK OF 6 BIRDY GIFT TAGS,12.0,2010-04-06 16:24:00,1.25,13050.0,United Kingdom,15.0
503724,22360,GLASS JAR ENGLISH CONFECTIONERY,6.0,2010-04-06 16:24:00,2.95,13050.0,United Kingdom,17.700000000000003
503725,20679,EDWARDIAN PARASOL RED,6.0,2010-04-06 16:37:00,5.95,13207.0,United Kingdom,35.7
503725,15056BL,EDWARDIAN PARASOL BLACK,12.0,2010-04-06 16:37:00,5.95,13207.0,United Kingdom,71.4
503725,15056N,EDWARDIAN PARASOL NATURAL,12.0,2010-04-06 16:37:00,5.95,13207.0,United Kingdom,71.4
503725,15056P,EDWARDIAN PARASOL PINK,6.0,2010-04-06 16:37:00,5.95,13207.0,United Kingdom,35.7
503729,35004C,SET OF 3 COLOURED  FLYING DUCKS,3.0,2010-04-07 09:29:00,5.45,13491.0,United Kingdom,16.35
503729,48194,DOOR MAT HEARTS,2.0,2010-04-07 09:29:00,7.49,13491.0,United Kingdom,14.98
503729,22178,VICTORIAN GLASS HANGING T-LIGHT,12.0,2010-04-07 09:29:00,1.25,13491.0,United Kingdom,15.0
503729,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16.0,2010-04-07 09:29:00,0.65,13491.0,United Kingdom,10.4
503729,82551,LAUNDRY 15C METAL SIGN,12.0,2010-04-07 09:29:00,1.25,13491.0,United Kingdom,15.0
503729,22412,METAL SIGN NEIGHBOURHOOD WITCH ,12.0,2010-04-07 09:29:00,2.1,13491.0,United Kingdom,25.200000000000003
503729,85152,HAND OVER THE CHOCOLATE   SIGN ,12.0,2010-04-07 09:29:00,2.1,13491.0,United Kingdom,25.200000000000003
503729,21411,GINGHAM HEART  DOORSTOP RED,3.0,2010-04-07 09:29:00,4.25,13491.0,United Kingdom,12.75
503729,84050,PINK HEART SHAPE EGG FRYING PAN,6.0,2010-04-07 09:29:00,1.65,13491.0,United Kingdom,9.899999999999999
503729,21232,STRAWBERRY CERAMIC TRINKET BOX,12.0,2010-04-07 09:29:00,1.25,13491.0,United Kingdom,15.0
503729,21179,NO JUNK MAIL METAL SIGN,12.0,2010-04-07 09:29:00,1.25,13491.0,United Kingdom,15.0
503729,21260,FIRST AID TIN,6.0,2010-04-07 09:29:00,3.25,13491.0,United Kingdom,19.5
503729,20886,BOX OF 9 PEBBLE CANDLES,6.0,2010-04-07 09:29:00,1.95,13491.0,United Kingdom,11.7
503729,22414,DOOR MAT NEIGHBOURHOOD WITCH ,2.0,2010-04-07 09:29:00,7.49,13491.0,United Kingdom,14.98
503729,79321,CHILLI LIGHTS,4.0,2010-04-07 09:29:00,4.95,13491.0,United Kingdom,19.8
503729,22467,GUMBALL COAT RACK,6.0,2010-04-07 09:29:00,2.55,13491.0,United Kingdom,15.299999999999999
503729,21154,RED SPOTTY OVEN GLOVE ,10.0,2010-04-07 09:29:00,1.25,13491.0,United Kingdom,12.5
503729,21080,SET/20 RED SPOTTY PAPER NAPKINS ,12.0,2010-04-07 09:29:00,0.85,13491.0,United Kingdom,10.2
503729,15060B,FAIRY CAKE DESIGN UMBRELLA,4.0,2010-04-07 09:29:00,3.75,13491.0,United Kingdom,15.0
503729,22468,BABUSHKA LIGHTS STRING OF 10,2.0,2010-04-07 09:29:00,6.75,13491.0,United Kingdom,13.5
503730,21245,GREEN  SPOTTY PLATE ,8.0,2010-04-07 10:02:00,1.69,17563.0,United Kingdom,13.52
503730,22483,RED GINGHAM TEDDY BEAR ,6.0,2010-04-07 10:02:00,2.95,17563.0,United Kingdom,17.700000000000003
503730,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6.0,2010-04-07 10:02:00,2.95,17563.0,United Kingdom,17.700000000000003
503730,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16.0,2010-04-07 10:02:00,0.65,17563.0,United Kingdom,10.4
503730,21114,LAVENDER SCENTED FABRIC HEART,10.0,2010-04-07 10:02:00,1.25,17563.0,United Kingdom,12.5
503730,85086A,CANDY SPOT HEART DECORATION,12.0,2010-04-07 10:02:00,0.85,17563.0,United Kingdom,10.2
503730,21407,BROWN CHECK CAT DOORSTOP ,3.0,2010-04-07 10:02:00,4.25,17563.0,United Kingdom,12.75
503730,20751,FUNKY WASHING UP GLOVES ASSORTED,12.0,2010-04-07 10:02:00,2.1,17563.0,United Kingdom,25.200000000000003
503730,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24.0,2010-04-07 10:02:00,0.55,17563.0,United Kingdom,13.200000000000001
503730,84997B,RED 3 PIECE MINI DOTS CUTLERY SET,6.0,2010-04-07 10:02:00,3.75,17563.0,United Kingdom,22.5
503730,84375,SET OF 20 KIDS COOKIE CUTTERS,12.0,2010-04-07 10:02:00,1.95,17563.0,United Kingdom,23.4
503730,84691,PACK 20 DOLLY PEGS,12.0,2010-04-07 10:02:00,0.85,17563.0,United Kingdom,10.2
503730,21319,GLASS CHALICE GREEN  SMALL ,6.0,2010-04-07 10:02:00,1.65,17563.0,United Kingdom,9.899999999999999
503730,21051,RIBBONS PURSE ,6.0,2010-04-07 10:02:00,2.1,17563.0,United Kingdom,12.600000000000001
503730,22035,VINTAGE CARAVAN GREETING CARD ,12.0,2010-04-07 10:02:00,0.42,17563.0,United Kingdom,5.04
503730,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12.0,2010-04-07 10:02:00,0.42,17563.0,United Kingdom,5.04
503730,48188,DOOR MAT WELCOME PUPPIES,2.0,2010-04-07 10:02:00,7.49,17563.0,United Kingdom,14.98
503730,22138,BAKING SET 9 PIECE RETROSPOT ,3.0,2010-04-07 10:02:00,4.95,17563.0,United Kingdom,14.850000000000001
503730,21795,SET OF 3 BLUE STRIPE BASKET,1.0,2010-04-07 10:02:00,12.75,17563.0,United Kingdom,12.75
503730,21156,RED SPOTTY CHILDS APRON,8.0,2010-04-07 10:02:00,1.95,17563.0,United Kingdom,15.6
503730,21078,SET/20 STRAWBERRY PAPER NAPKINS ,12.0,2010-04-07 10:02:00,0.85,17563.0,United Kingdom,10.2
503730,21082,SET/20 FRUIT SALAD PAPER NAPKINS ,12.0,2010-04-07 10:02:00,0.85,17563.0,United Kingdom,10.2
503730,85093,CANDY SPOT EGG WARMER HARE,12.0,2010-04-07 10:02:00,1.25,17563.0,United Kingdom,15.0
503730,20731,POSY CANDY BAG,10.0,2010-04-07 10:02:00,1.25,17563.0,United Kingdom,12.5
503730,20717,STRAWBERRY SHOPPER BAG,10.0,2010-04-07 10:02:00,1.25,17563.0,United Kingdom,12.5
503730,21241,GREEN SPOTTY CUP,8.0,2010-04-07 10:02:00,0.85,17563.0,United Kingdom,6.8
503730,21896,POTTING SHED TWINE,6.0,2010-04-07 10:02:00,2.1,17563.0,United Kingdom,12.600000000000001
503731,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,12.0,2010-04-07 10:24:00,1.69,15252.0,United Kingdom,20.28
503731,20702,PINK PADDED MOBILE,3.0,2010-04-07 10:24:00,4.25,15252.0,United Kingdom,12.75
503731,21626,VINTAGE UNION JACK PENNANT,12.0,2010-04-07 10:24:00,1.95,15252.0,United Kingdom,23.4
503731,22283,6 EGG HOUSE PAINTED WOOD,2.0,2010-04-07 10:24:00,7.95,15252.0,United Kingdom,15.9
503731,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12.0,2010-04-07 10:24:00,1.25,15252.0,United Kingdom,15.0
503731,21670,BLUE SPOT CERAMIC DRAWER KNOB,12.0,2010-04-07 10:24:00,1.25,15252.0,United Kingdom,15.0
503731,82580,BATHROOM METAL SIGN,12.0,2010-04-07 10:24:00,0.55,15252.0,United Kingdom,6.6000000000000005
503731,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32.0,2010-04-07 10:24:00,2.55,15252.0,United Kingdom,81.6
503731,21640,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,24.0,2010-04-07 10:24:00,0.85,15252.0,United Kingdom,20.4
503731,22457,NATURAL SLATE HEART CHALKBOARD ,6.0,2010-04-07 10:24:00,2.95,15252.0,United Kingdom,17.700000000000003
503731,22189,CREAM HEART CARD HOLDER,12.0,2010-04-07 10:24:00,3.95,15252.0,United Kingdom,47.400000000000006
503731,22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,2.0,2010-04-07 10:24:00,6.35,15252.0,United Kingdom,12.7
503731,22371,AIRLINE BAG VINTAGE TOKYO 78,2.0,2010-04-07 10:24:00,6.35,15252.0,United Kingdom,12.7
503731,21257,VICTORIAN SEWING BOX MEDIUM,2.0,2010-04-07 10:24:00,7.95,15252.0,United Kingdom,15.9
503731,21429,RED GINGHAM ROSE JEWELLERY BOX,8.0,2010-04-07 10:24:00,1.65,15252.0,United Kingdom,13.2
503731,21431,GREEN GINGHAM FLOWER JEWELLERY BOX,8.0,2010-04-07 10:24:00,1.65,15252.0,United Kingdom,13.2
503731,22319,HAIRCLIPS FORTIES FABRIC ASSORTED,12.0,2010-04-07 10:24:00,0.65,15252.0,United Kingdom,7.800000000000001
503731,20703,BLUE PADDED SOFT MOBILE,3.0,2010-04-07 10:24:00,4.25,15252.0,United Kingdom,12.75
503731,21829,DINOSAUR KEYRINGS ASSORTED,36.0,2010-04-07 10:24:00,0.21,15252.0,United Kingdom,7.56
503731,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,3.0,2010-04-07 10:24:00,4.95,15252.0,United Kingdom,14.850000000000001
503731,22138,BAKING SET 9 PIECE RETROSPOT ,3.0,2010-04-07 10:24:00,4.95,15252.0,United Kingdom,14.850000000000001
503731,21704,BAG 250g SWIRLY MARBLES,12.0,2010-04-07 10:24:00,0.85,15252.0,United Kingdom,10.2
503731,21889,WOODEN BOX OF DOMINOES,12.0,2010-04-07 10:24:00,1.25,15252.0,United Kingdom,15.0
503731,21791,VINTAGE HEADS AND TAILS CARD GAME ,12.0,2010-04-07 10:24:00,1.25,15252.0,United Kingdom,15.0
503731,21888,BINGO SET,4.0,2010-04-07 10:24:00,3.75,15252.0,United Kingdom,15.0
503731,21892,TRADITIONAL WOODEN CATCH CUP GAME ,12.0,2010-04-07 10:24:00,1.25,15252.0,United Kingdom,15.0
503731,21912,VINTAGE SNAKES & LADDERS,4.0,2010-04-07 10:24:00,3.75,15252.0,United Kingdom,15.0
503731,22550,HOLIDAY FUN LUDO,6.0,2010-04-07 10:24:00,3.75,15252.0,United Kingdom,22.5
503731,22584,PACK OF 6 PANNETONE GIFT BOXES,6.0,2010-04-07 10:24:00,2.55,15252.0,United Kingdom,15.299999999999999
503731,22046,TEA PARTY  WRAPPING PAPER ,25.0,2010-04-07 10:24:00,0.42,15252.0,United Kingdom,10.5
503731,16161U,"WRAP,SUKI AND FRIENDS",25.0,2010-04-07 10:24:00,0.42,15252.0,United Kingdom,10.5
503731,21495,SKULLS WRAP,25.0,2010-04-07 10:24:00,0.42,15252.0,United Kingdom,10.5
503731,22052,VINTAGE CARAVAN GIFT WRAP,25.0,2010-04-07 10:24:00,0.42,15252.0,United Kingdom,10.5
503731,21497,FANCY FONTS BIRTHDAY WRAP,25.0,2010-04-07 10:24:00,0.42,15252.0,United Kingdom,10.5
503731,21499,BLUE SPOTS  WRAP,25.0,2010-04-07 10:24:00,0.42,15252.0,United Kingdom,10.5
503731,21500,PINK SPOTS  WRAP ,25.0,2010-04-07 10:24:00,0.42,15252.0,United Kingdom,10.5
503732,22300,COFFEE MUG DOG + BALL DESIGN,12.0,2010-04-07 10:35:00,2.55,13911.0,United Kingdom,30.599999999999998
503732,22301,COFFEE MUG CAT + BIRD DESIGN,12.0,2010-04-07 10:35:00,2.55,13911.0,United Kingdom,30.599999999999998
503732,21580,RABBIT  DESIGN  COTTON TOTE BAG,6.0,2010-04-07 10:35:00,2.25,13911.0,United Kingdom,13.5
503732,20761,BLUE PAISLEY SKETCHBOOK,4.0,2010-04-07 10:35:00,3.75,13911.0,United Kingdom,15.0
503732,20762,GREEN FERN SKETCHBOOK ,4.0,2010-04-07 10:35:00,3.75,13911.0,United Kingdom,15.0
503732,20766,GARDEN PATH SKETCHBOOK,4.0,2010-04-07 10:35:00,3.75,13911.0,United Kingdom,15.0
503732,20765,CHRYSANTHEMUM SKETCHBOOK ,4.0,2010-04-07 10:35:00,3.75,13911.0,United Kingdom,15.0
503732,20981,12 PENCILS TALL TUBE WOODLAND,12.0,2010-04-07 10:35:00,0.85,13911.0,United Kingdom,10.2
503732,10133,COLOURING PENCILS BROWN TUBE,10.0,2010-04-07 10:35:00,0.85,13911.0,United Kingdom,8.5
503732,85175,CACTI T-LIGHT CANDLES,16.0,2010-04-07 10:35:00,0.42,13911.0,United Kingdom,6.72
503732,85172,HYACINTH BULB T-LIGHT CANDLES,16.0,2010-04-07 10:35:00,0.42,13911.0,United Kingdom,6.72
503766,48138,DOOR MAT UNION FLAG,6.0,2010-04-07 10:53:00,7.49,16732.0,United Kingdom,44.94
503766,21524,DOOR MAT SPOTTY HOME SWEET HOME,2.0,2010-04-07 10:53:00,7.49,16732.0,United Kingdom,14.98
503766,79321,CHILLI LIGHTS,4.0,2010-04-07 10:53:00,4.95,16732.0,United Kingdom,19.8
503766,21590,KINGS CHOICE CIGAR BOX MATCHES ,24.0,2010-04-07 10:53:00,1.25,16732.0,United Kingdom,30.0
503766,79320, FLAMINGO LIGHTS,4.0,2010-04-07 10:53:00,4.95,16732.0,United Kingdom,19.8
503766,20749,ASSORTED COLOUR MINI CASES,4.0,2010-04-07 10:53:00,7.95,16732.0,United Kingdom,31.8
503766,22209,WOOD STAMP SET HAPPY BIRTHDAY,12.0,2010-04-07 10:53:00,1.65,16732.0,United Kingdom,19.799999999999997
503766,22208,WOOD STAMP SET THANK YOU,12.0,2010-04-07 10:53:00,1.65,16732.0,United Kingdom,19.799999999999997
503766,22138,BAKING SET 9 PIECE RETROSPOT ,3.0,2010-04-07 10:53:00,4.95,16732.0,United Kingdom,14.850000000000001
503766,22618,COOKING SET RETROSPOT,2.0,2010-04-07 10:53:00,9.95,16732.0,United Kingdom,19.9
503766,22617,BAKING SET SPACEBOY DESIGN,3.0,2010-04-07 10:53:00,4.95,16732.0,United Kingdom,14.850000000000001
503766,22084,PAPER CHAIN KIT EMPIRE,12.0,2010-04-07 10:53:00,2.95,16732.0,United Kingdom,35.400000000000006
503766,22530,MAGIC DRAWING SLATE DOLLY GIRL ,48.0,2010-04-07 10:53:00,0.42,16732.0,United Kingdom,20.16
503766,22534,MAGIC DRAWING SLATE SPACEBOY ,48.0,2010-04-07 10:53:00,0.42,16732.0,United Kingdom,20.16
503766,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,48.0,2010-04-07 10:53:00,0.42,16732.0,United Kingdom,20.16
503766,22423,REGENCY CAKESTAND 3 TIER,2.0,2010-04-07 10:53:00,12.75,16732.0,United Kingdom,25.5
503766,21718,RED METAL BEACH SPADE ,12.0,2010-04-07 10:53:00,1.25,16732.0,United Kingdom,15.0
503766,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,8.0,2010-04-07 10:53:00,2.55,16732.0,United Kingdom,20.4
503766,21912,VINTAGE SNAKES & LADDERS,4.0,2010-04-07 10:53:00,3.75,16732.0,United Kingdom,15.0
503766,21913,VINTAGE SEASIDE JIGSAW PUZZLES,4.0,2010-04-07 10:53:00,3.75,16732.0,United Kingdom,15.0
503766,21888,BINGO SET,4.0,2010-04-07 10:53:00,3.75,16732.0,United Kingdom,15.0
503766,22560,TRADITIONAL MODELLING CLAY,24.0,2010-04-07 10:53:00,1.25,16732.0,United Kingdom,30.0
503766,21790,VINTAGE SNAP CARDS,12.0,2010-04-07 10:53:00,0.85,16732.0,United Kingdom,10.2
503766,22548,HEADS AND TAILS SPORTING FUN,12.0,2010-04-07 10:53:00,1.25,16732.0,United Kingdom,15.0
503766,22549,PICTURE DOMINOES,12.0,2010-04-07 10:53:00,1.45,16732.0,United Kingdom,17.4
